ID_PEDIDO,FECHA,ID_CLIENTE,Cliente,ID_VENDEDOR,VENDEDOR,Genero_Vendedor,Sucursal_Vendedor,Provincia_Vendedor,latitud,longitud,Region_Vendedor,ID_PRODUCTO,Nombre_Producto,PRECIO_COMPRA,PRECIO_VENTA,CANTIDAD,INGRESO_TOTAL,foto_Productos_url,foto_Vendedor_url
86,2024-03-30,7,Juan Comila,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,3,Frutas frescas,20,40,75,6767.25,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
87,2020-11-20,24,Claudia Comila,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,1,Leche,50,70,53,5265.55,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
88,2022-12-22,22,Sara Santana,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,15,Miel,75,95,25,1284.0,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
89,2023-04-06,3,José Santana,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,14,Queso,65,85,58,2985.84,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
90,2024-01-30,1,Alejandro Perez,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,12,Carne de pollo,55,75,61,3111.61,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
91,2020-01-13,16,Paula Diaz,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,2,Legumbres,30,50,82,7087.26,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
92,2021-07-09,12,Sofía Comila,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,13,Pescado,50,70,8,658.4,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
93,2022-09-17,17,Francisco Bergara,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,14,Queso,65,85,64,4527.36,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
94,2022-09-10,9,Luis Diaz,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,11,Verduras frescas,15,35,37,3456.91,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
95,2023-05-02,14,Isabel Vizcaino,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,2,Legumbres,30,50,94,4810.92,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
96,2021-07-27,9,Luis Diaz,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,4,Pan integral,40,60,59,4668.08,https://dinkel.es/wp-content/uploads/2020/05/1231-G-Vollkorn-Saatenbrot-molde-15-kg-min.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
97,2023-01-17,13,Pablo Perez,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,15,Miel,75,95,87,5740.26,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
98,2020-04-29,5,Carlos Bergara,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,15,Miel,75,95,31,2358.79,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
99,2020-03-10,15,Diego Santana,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,8,Yogur,30,50,49,3072.3,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
100,2022-02-27,20,Elena Gabrie,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,10,Agua potable,10,30,32,2359.36,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
101,2022-03-12,2,María Vizcaino,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,6,Arroz,25,45,12,916.2,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
102,2023-04-19,20,Elena Gabrie,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,1,Leche,50,70,39,2847.39,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
103,2023-07-30,9,Luis Diaz,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,10,Agua potable,10,30,17,1103.47,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
104,2020-11-08,1,Alejandro Perez,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,1,Leche,50,70,64,5251.2,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
105,2022-05-10,14,Isabel Vizcaino,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,14,Queso,65,85,64,5032.32,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
106,2022-09-08,12,Sofía Comila,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,8,Yogur,30,50,10,618.1,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
107,2022-03-21,7,Juan Comila,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,9,Aceite de oliva,60,80,55,2968.35,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
108,2020-04-06,3,José Santana,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,4,Pan integral,40,60,90,6321.6,https://dinkel.es/wp-content/uploads/2020/05/1231-G-Vollkorn-Saatenbrot-molde-15-kg-min.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
109,2023-11-13,6,Lucía Ramos,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,11,Verduras frescas,15,35,62,4407.58,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
110,2023-10-22,6,Lucía Ramos,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,10,Agua potable,10,30,81,7932.33,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
111,2020-08-01,20,Elena Gabrie,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,7,Huevos,35,55,29,2718.17,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
112,2023-10-26,16,Paula Diaz,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,14,Queso,65,85,65,6160.7,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
113,2021-06-09,26,Patricia Vizcaino,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,3,Frutas frescas,20,40,95,9310.95,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
114,2021-04-17,4,Laura Diaz,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,3,Frutas frescas,20,40,84,6011.04,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
115,2020-06-22,28,Teresa Diaz,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,2,Legumbres,30,50,87,7318.44,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
116,2023-01-23,10,Carmen Santana,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,6,Arroz,25,45,41,3810.95,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
117,2023-01-22,17,Francisco Bergara,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,11,Verduras frescas,15,35,67,6613.57,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
118,2020-07-22,13,Pablo Perez,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,10,Agua potable,10,30,89,6869.02,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
119,2020-02-21,6,Lucía Ramos,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,12,Carne de pollo,55,75,70,4202.8,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
120,2021-01-06,3,José Santana,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,7,Huevos,35,55,6,376.74,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
121,2024-06-23,26,Patricia Vizcaino,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,5,Aceite,45,65,7,514.43,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
122,2023-02-02,13,Pablo Perez,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,15,Miel,75,95,69,3727.38,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
123,2024-01-26,29,Sergio Bergara,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,3,Frutas frescas,20,40,61,4419.45,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
124,2021-08-08,15,Diego Santana,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,14,Queso,65,85,1,98.4,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
125,2021-08-26,7,Juan Comila,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,7,Huevos,35,55,33,3230.04,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
126,2024-01-14,4,Laura Diaz,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,14,Queso,65,85,54,3754.08,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
127,2023-01-28,21,Javier Diaz,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,8,Yogur,30,50,63,4542.3,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
128,2020-12-19,3,José Santana,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,10,Agua potable,10,30,69,4852.77,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
129,2024-03-14,28,Teresa Diaz,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,4,Pan integral,40,60,37,3140.56,https://dinkel.es/wp-content/uploads/2020/05/1231-G-Vollkorn-Saatenbrot-molde-15-kg-min.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
130,2020-08-03,23,Andrés Ramos,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,2,Legumbres,30,50,33,2980.89,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
131,2021-09-13,16,Paula Diaz,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,11,Verduras frescas,15,35,50,4684.0,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
132,2023-08-21,10,Carmen Santana,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,12,Carne de pollo,55,75,31,2015.93,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
133,2023-02-09,5,Carlos Bergara,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,13,Pescado,50,70,97,8683.44,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
134,2022-11-08,3,José Santana,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,3,Frutas frescas,20,40,40,3563.6,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
135,2020-12-30,6,Lucía Ramos,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,3,Frutas frescas,20,40,33,3202.65,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
136,2021-09-07,6,Lucía Ramos,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,7,Huevos,35,55,94,6205.88,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
137,2021-09-02,3,José Santana,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,6,Arroz,25,45,7,606.27,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
138,2020-11-12,25,Manuel Perez,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,14,Queso,65,85,31,2015.62,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
139,2024-01-22,24,Claudia Comila,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,8,Yogur,30,50,59,4399.04,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
140,2020-12-30,9,Luis Diaz,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,14,Queso,65,85,34,2997.78,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
141,2021-11-13,8,Ana Gabrie,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,5,Aceite,45,65,62,6058.64,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
142,2020-07-14,13,Pablo Perez,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,8,Yogur,30,50,69,6074.07,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
143,2022-03-16,24,Claudia Comila,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,14,Queso,65,85,50,4360.5,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
144,2023-04-14,28,Teresa Diaz,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,4,Pan integral,40,60,51,2829.48,https://dinkel.es/wp-content/uploads/2020/05/1231-G-Vollkorn-Saatenbrot-molde-15-kg-min.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
145,2022-10-01,30,Julia Ramos,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,6,Arroz,25,45,37,2338.77,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
146,2022-09-13,16,Paula Diaz,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,6,Arroz,25,45,57,3087.12,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
147,2021-10-01,7,Juan Comila,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,6,Arroz,25,45,97,9003.54,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
148,2020-09-27,3,José Santana,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,14,Queso,65,85,62,5750.5,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
149,2020-07-13,8,Ana Gabrie,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,12,Carne de pollo,55,75,50,3693.5,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
150,2024-02-18,26,Patricia Vizcaino,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,5,Aceite,45,65,79,4106.42,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
151,2023-08-10,3,José Santana,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,3,Frutas frescas,20,40,16,852.32,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
152,2020-10-04,27,David Santana,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,3,Frutas frescas,20,40,2,189.54,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
153,2021-01-11,2,María Vizcaino,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,8,Yogur,30,50,12,675.0,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
154,2020-11-04,5,Carlos Bergara,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,2,Legumbres,30,50,27,2011.77,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
155,2022-11-10,21,Javier Diaz,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,6,Arroz,25,45,5,394.15,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
156,2021-10-13,8,Ana Gabrie,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,1,Leche,50,70,24,1672.32,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
157,2022-03-12,27,David Santana,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,15,Miel,75,95,21,1411.41,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
158,2021-06-16,26,Patricia Vizcaino,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,8,Yogur,30,50,51,3148.23,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
159,2020-05-10,2,María Vizcaino,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,15,Miel,75,95,67,5311.76,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
160,2023-02-20,5,Carlos Bergara,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,12,Carne de pollo,55,75,98,6027.98,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
161,2020-03-18,10,Carmen Santana,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,15,Miel,75,95,51,4516.56,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
162,2024-02-05,17,Francisco Bergara,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,3,Frutas frescas,20,40,67,3646.14,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
163,2023-03-20,4,Laura Diaz,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,3,Frutas frescas,20,40,77,5011.93,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
164,2024-02-29,6,Lucía Ramos,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,11,Verduras frescas,15,35,38,2818.08,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
165,2022-07-19,22,Sara Santana,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,4,Pan integral,40,60,41,2931.09,https://dinkel.es/wp-content/uploads/2020/05/1231-G-Vollkorn-Saatenbrot-molde-15-kg-min.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
166,2024-01-31,11,Miguel Ramos,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,1,Leche,50,70,10,741.1,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
167,2024-02-04,26,Patricia Vizcaino,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,12,Carne de pollo,55,75,34,3378.24,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
168,2020-09-15,26,Patricia Vizcaino,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,3,Frutas frescas,20,40,67,5387.47,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
169,2022-01-20,15,Diego Santana,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,9,Aceite de oliva,60,80,79,4498.26,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
